disno,dyindex,statea,namea,stateb,nameb,year,strtday,strtmnth,strtyr,endday,endmnth,endyear,outcome,settlmnt,fatlev,highact,hihost,recip,noinit,notarg,sideaa,revstata,revtypea,fatleva,highmcaa,hihosta,orignata,sideab,revstatb,revtypeb,fatlevb,highmcab,hihostb,orignatb,rolea,roleb,dyad_rolea,dyad_roleb,war,durindx,duration,cumdurat,mid5hiact,mid5hiacta,mid5hiactb,severity,severitya,severityb,ongo2014,new,change,changetype_1,changetype_2,milex_a,milex_b,milper_a,milper_b,irst_a,irst_b,pec_a,pec_b,tpop_a,tpop_b,upop_a,upop_b,cinc_a,cinc_b,milex_ratio,milper_ratio,irst_ratio,pec_ratio,tpop_ratio,upop_ratio,cinc_ratio,power_asymmetry
134,134,255,GMY,368,LIT,1939,20,3,1939,23,3,1939,4,3,0.0,16,4,0,1,1,1,1,1,0.0,16,4,1,0,0,0,0.0,0,1,1,1,3,1,3,0,1,4,4,14,14,0,84,84,84,0.0,0,0,0,0,12000000.0,11230.0,2750.0,27.0,23733.0,0.0,255050.0,1824.0,79798.0,2710.0,23627.0,111.0,0.1779559,0.000982772,1068.56634,101.8518519,?,139.8300439,29.44575646,212.8558559,181.0754074,0.176973128
134,134,368,LIT,255,GMY,1939,20,3,1939,23,3,1939,3,3,0.0,16,4,0,1,1,0,0,0,0.0,0,1,1,1,1,1,0.0,16,4,1,3,1,3,1,0,1,4,4,14,0,14,84,84,84,0.0,0,0,0,0,11230.0,12000000.0,27.0,2750.0,0.0,23733.0,1824.0,255050.0,2710.0,79798.0,111.0,23627.0,0.000982772,0.1779559,0.000935833,0.009818182,0.0,0.007151539,0.033960751,0.004698015,0.005522561,0.176973128
135,135,70,MEX,200,UKG,1861,31,10,1861,8,4,1862,0,0,0.0,18,4,0,3,1,0,0,0,0.0,18,4,1,1,1,3,0.0,16,4,1,3,1,3,1,0,1,62,62,17,17,14,75,75,84,0.0,0,1,0,0,?,26032.0,26.0,316.0,0.0,3772.0,54.0,81520.0,8509.0,28976.0,201.0,5753.0,0.005103769,0.25838923,-0.000345728,0.082278481,0.0,0.000662414,0.293656819,0.034938293,0.019752252,0.253285461
135,135,70,MEX,200,UKG,1862,31,10,1861,8,4,1862,1,2,6.0,18,4,0,3,1,0,0,0,5.0,18,4,1,1,1,3,?,16,4,1,3,1,3,1,0,2,99,161,17,17,14,75,75,84,0.0,0,1,0,0,?,23575.0,27.0,305.0,0.0,4006.0,64.0,82989.0,8611.0,29245.0,205.0,5891.0,0.005214819,0.25059426,-0.00038176,0.08852459,0.0,0.000771187,0.294443495,0.034798846,0.020809811,0.245379441
135,135,200,UKG,70,MEX,1861,31,10,1861,8,4,1862,0,0,0.0,18,4,0,3,1,1,1,3,0.0,16,4,1,0,0,0,0.0,18,4,1,1,3,1,3,0,1,62,62,17,14,17,75,84,75,0.0,0,1,0,0,26032.0,?,316.0,26.0,3772.0,0.0,81520.0,54.0,28976.0,8509.0,5753.0,201.0,0.25838923,0.005103769,?,12.15384615,?,1509.62963,3.405335527,28.62189055,50.62713847,0.253285461
135,135,200,UKG,70,MEX,1862,31,10,1861,8,4,1862,2,2,6.0,18,4,0,3,1,1,1,3,?,16,4,1,0,0,0,5.0,18,4,1,1,3,1,3,0,2,99,161,17,14,17,75,84,75,0.0,0,1,0,0,23575.0,?,305.0,27.0,4006.0,0.0,82989.0,64.0,29245.0,8611.0,5891.0,205.0,0.25059426,0.005214819,?,11.2962963,?,1296.703125,3.396237371,28.73658537,48.05425661,0.245379441
135,135,70,MEX,220,FRN,1861,31,10,1861,5,2,1867,0,0,0.0,16,4,0,3,1,0,0,0,0.0,16,4,1,1,1,3,0.0,16,4,1,3,1,3,1,0,1,62,62,14,14,14,84,84,84,0.0,0,1,0,0,?,26626.0,26.0,528.0,0.0,967.0,54.0,15407.0,8509.0,37390.0,201.0,2900.0,0.005103769,0.10858,-0.000338015,0.049242424,0.0,0.0035049,0.227574218,0.069310345,0.04700469,0.103476231
135,135,70,MEX,220,FRN,1862,31,10,1861,5,2,1867,0,0,0.0,22,5,1,3,1,0,0,0,0.0,22,5,1,1,1,3,0.0,22,5,1,3,1,3,1,1,2,365,427,20,20,20,100,100,100,0.0,0,1,0,0,?,26762.0,27.0,520.0,0.0,1091.0,64.0,16258.0,8611.0,37520.0,205.0,2946.0,0.005214819,0.10611962,-0.000336298,0.051923077,0.0,0.003936524,0.229504264,0.069585879,0.049140952,0.100904801
135,135,70,MEX,220,FRN,1863,31,10,1861,5,2,1867,0,0,0.0,22,5,1,3,1,0,0,0,0.0,22,5,1,1,1,3,0.0,22,5,1,3,1,3,1,1,3,365,792,20,20,20,100,100,100,0.0,0,1,0,0,?,27082.0,10.0,493.0,0.0,1157.0,67.0,16505.0,8708.0,37710.0,208.0,2992.0,0.004461428,0.10237439,-0.000332324,0.020283976,0.0,0.004059376,0.23092018,0.069518717,0.043579534,0.097912962
135,135,70,MEX,220,FRN,1864,31,10,1861,5,2,1867,0,0,0.0,22,5,1,3,1,0,0,0,0.0,22,5,1,1,1,3,0.0,22,5,1,3,1,3,1,1,4,366,1158,20,20,20,100,100,100,0.0,0,1,0,0,?,26345.0,15.0,487.0,0.0,1213.0,65.0,17490.0,8802.0,37860.0,211.0,3040.0,0.00461225,0.097338997,-0.000341621,0.030800821,0.0,0.003716409,0.232488114,0.069407895,0.047383371,0.092726747
135,135,70,MEX,220,FRN,1865,31,10,1861,5,2,1867,0,0,0.0,22,5,1,3,1,0,0,0,0.0,22,5,1,1,1,3,0.0,22,5,1,3,1,3,1,1,5,365,1523,20,20,20,100,100,100,0.0,0,1,0,0,2157.0,23844.0,21.0,479.0,0.0,1204.0,67.0,18470.0,8891.0,38020.0,214.0,3088.0,0.006596103,0.11067817,0.09046301,0.043841336,0.0,0.003627504,0.233850605,0.069300518,0.059597144,0.104082067
135,135,70,MEX,220,FRN,1866,31,10,1861,5,2,1867,0,0,0.0,22,5,1,3,1,0,0,0,0.0,22,5,1,1,1,3,0.0,22,5,1,3,1,3,1,1,6,365,1888,20,20,20,100,100,100,0.0,0,1,0,0,2594.0,24182.0,40.0,458.0,0.0,1260.0,64.0,20124.0,8957.0,38080.0,217.0,2644.0,0.007732907,0.10932036,0.10726987,0.087336245,0.0,0.003180282,0.235215336,0.082072617,0.0707362,0.101587453
135,135,70,MEX,220,FRN,1867,31,10,1861,5,2,1867,1,2,6.0,22,5,1,3,1,0,0,0,6.0,22,5,1,1,1,3,6.0,22,5,1,3,1,3,1,1,7,37,1925,20,20,20,100,100,100,0.0,0,1,0,0,?,29169.0,33.0,461.0,0.0,1229.0,69.0,20327.0,9022.0,38230.0,221.0,3187.0,0.005596479,0.1166648,-0.000308547,0.071583514,0.0,0.0033945,0.235992676,0.069344211,0.047970587,0.111068321
135,135,220,FRN,70,MEX,1861,31,10,1861,5,2,1867,0,0,0.0,16,4,0,3,1,1,1,3,0.0,16,4,1,0,0,0,0.0,16,4,1,1,3,1,3,0,1,62,62,14,14,14,84,84,84,0.0,0,1,0,0,26626.0,?,528.0,26.0,967.0,0.0,15407.0,54.0,37390.0,8509.0,2900.0,201.0,0.10858,0.005103769,?,20.30769231,?,285.3148148,4.394170878,14.4278607,21.27447299,0.103476231
135,135,220,FRN,70,MEX,1862,31,10,1861,5,2,1867,0,0,0.0,22,5,1,3,1,1,1,3,0.0,22,5,1,0,0,0,0.0,22,5,1,1,3,1,3,1,2,365,427,20,20,20,100,100,100,0.0,0,1,0,0,26762.0,?,520.0,27.0,1091.0,0.0,16258.0,64.0,37520.0,8611.0,2946.0,205.0,0.10611962,0.005214819,?,19.25925926,?,254.03125,4.357217512,14.37073171,20.34962593,0.100904801
135,135,220,FRN,70,MEX,1863,31,10,1861,5,2,1867,0,0,0.0,22,5,1,3,1,1,1,3,0.0,22,5,1,0,0,0,0.0,22,5,1,1,3,1,3,1,3,365,792,20,20,20,100,100,100,0.0,0,1,0,0,27082.0,?,493.0,10.0,1157.0,0.0,16505.0,67.0,37710.0,8708.0,2992.0,208.0,0.10237439,0.004461428,?,49.3,?,246.3432836,4.330500689,14.38461538,22.94655106,0.097912962
135,135,220,FRN,70,MEX,1864,31,10,1861,5,2,1867,0,0,0.0,22,5,1,3,1,1,1,3,0.0,22,5,1,0,0,0,0.0,22,5,1,1,3,1,3,1,4,366,1158,20,20,20,100,100,100,0.0,0,1,0,0,26345.0,?,487.0,15.0,1213.0,0.0,17490.0,65.0,37860.0,8802.0,3040.0,211.0,0.097338997,0.00461225,?,32.46666667,?,269.0769231,4.30129516,14.40758294,21.10445037,0.092726747
135,135,220,FRN,70,MEX,1865,31,10,1861,5,2,1867,0,0,0.0,22,5,1,3,1,1,1,3,0.0,22,5,1,0,0,0,0.0,22,5,1,1,3,1,3,1,5,365,1523,20,20,20,100,100,100,0.0,0,1,0,0,23844.0,2157.0,479.0,21.0,1204.0,0.0,18470.0,67.0,38020.0,8891.0,3088.0,214.0,0.11067817,0.006596103,11.054242,22.80952381,?,275.6716418,4.276234394,14.42990654,16.77932764,0.104082067
135,135,220,FRN,70,MEX,1866,31,10,1861,5,2,1867,0,0,0.0,22,5,1,3,1,1,1,3,0.0,22,5,1,0,0,0,0.0,22,5,1,1,3,1,3,1,6,365,1888,20,20,20,100,100,100,0.0,0,1,0,0,24182.0,2594.0,458.0,40.0,1260.0,0.0,20124.0,64.0,38080.0,8957.0,2644.0,217.0,0.10932036,0.007732907,9.32228219,11.45,?,314.4375,4.251423468,12.1843318,14.13703318,0.101587453
135,135,220,FRN,70,MEX,1867,31,10,1861,5,2,1867,2,2,6.0,22,5,1,3,1,1,1,3,6.0,22,5,1,0,0,0,6.0,22,5,1,1,3,1,3,1,7,37,1925,20,20,20,100,100,100,0.0,0,1,0,0,29169.0,?,461.0,33.0,1229.0,0.0,20327.0,69.0,38230.0,9022.0,3187.0,221.0,0.1166648,0.005596479,?,13.96969697,?,294.5942029,4.237419641,14.42081448,20.84610736,0.111068321
135,135,70,MEX,230,SPN,1861,31,10,1861,8,4,1862,0,0,0.0,18,4,0,3,1,0,0,0,0.0,18,4,1,1,1,3,0.0,16,4,1,3,1,3,1,0,1,62,62,17,17,14,75,75,84,0.0,0,1,0,0,?,4939.0,26.0,123.0,0.0,35.0,54.0,772.0,8509.0,15700.0,201.0,783.0,0.005103769,0.019012036,-0.001822231,0.211382114,0.0,0.069948187,0.541974522,0.256704981,0.268449376,0.013908267
135,135,70,MEX,230,SPN,1862,31,10,1861,8,4,1862,1,2,6.0,18,4,0,3,1,0,0,0,5.0,18,4,1,1,1,3,?,16,4,1,3,1,3,1,0,2,99,161,17,17,14,75,75,84,0.0,0,1,0,0,?,4284.0,27.0,117.0,0.0,48.0,64.0,915.0,8611.0,15750.0,205.0,805.0,0.005214819,0.018166743,-0.00210084,0.230769231,0.0,0.069945355,0.546730159,0.254658385,0.287053062,0.012951924
135,135,230,SPN,70,MEX,1861,31,10,1861,8,4,1862,0,0,0.0,18,4,0,3,1,1,1,3,0.0,16,4,1,0,0,0,0.0,18,4,1,1,3,1,3,0,1,62,62,17,14,17,75,84,75,0.0,0,1,0,0,4939.0,?,123.0,26.0,35.0,0.0,772.0,54.0,15700.0,8509.0,783.0,201.0,0.019012036,0.005103769,?,4.730769231,?,14.2962963,1.845105183,3.895522388,3.72509713,0.013908267
135,135,230,SPN,70,MEX,1862,31,10,1861,8,4,1862,2,2,6.0,18,4,0,3,1,1,1,3,?,16,4,1,0,0,0,5.0,18,4,1,1,3,1,3,0,2,99,161,17,14,17,75,84,75,0.0,0,1,0,0,4284.0,?,117.0,27.0,48.0,0.0,915.0,64.0,15750.0,8611.0,805.0,205.0,0.018166743,0.005214819,?,4.333333333,?,14.296875,1.829055859,3.926829268,3.483676481,0.012951924
136,136,2,USA,70,MEX,1913,15,7,1913,23,11,1914,0,0,0.0,18,4,0,1,1,0,1,3,2.0,18,4,1,1,0,0,4.0,17,4,1,3,1,3,1,0,1,170,170,17,17,15,75,75,81,0.0,0,0,0,0,62825.0,4478.0,155.0,31.0,31803.0,0.0,600107.0,1459.0,97225.0,15370.0,22596.0,641.0,0.21991131,0.005345962,14.02970076,5.0,?,411.3139136,6.325634353,35.25117005,41.13596965,0.214565349
136,136,2,USA,70,MEX,1914,15,7,1913,23,11,1914,4,3,4.0,18,4,0,1,1,0,1,3,2.0,18,4,1,1,0,0,4.0,17,4,1,3,1,3,1,0,2,328,498,17,17,15,75,75,81,0.0,0,0,0,0,253205.0,22000.0,166.0,30.0,23890.0,0.0,556778.0,1310.0,99111.0,15090.0,23340.0,690.0,0.20636405,0.004562351,11.50931818,5.533333333,?,425.021374,6.567992048,33.82608696,45.23195487,0.201801699
136,136,70,MEX,2,USA,1913,15,7,1913,23,11,1914,0,0,0.0,18,4,0,1,1,1,0,0,4.0,17,4,1,0,1,3,2.0,18,4,1,1,3,1,3,0,1,170,170,17,15,17,75,81,75,0.0,0,0,0,0,4478.0,62825.0,31.0,155.0,0.0,31803.0,1459.0,600107.0,15370.0,97225.0,641.0,22596.0,0.005345962,0.21991131,0.071277358,0.2,0.0,0.002431233,0.158086912,0.028367853,0.024309625,0.214565349
136,136,70,MEX,2,USA,1914,15,7,1913,23,11,1914,3,3,4.0,18,4,0,1,1,1,0,0,4.0,17,4,1,0,1,3,2.0,18,4,1,1,3,1,3,0,2,328,498,17,15,17,75,81,75,0.0,0,0,0,0,22000.0,253205.0,30.0,166.0,0.0,23890.0,1310.0,556778.0,15090.0,99111.0,690.0,23340.0,0.004562351,0.20636405,0.08688612,0.180722892,0.0,0.002352823,0.152253534,0.029562982,0.022108264,0.201801699
137,137,200,UKG,235,POR,1831,4,5,1831,11,5,1831,5,3,0.0,8,3,0,1,1,1,1,2,0.0,8,3,1,0,0,0,0.0,0,1,1,1,3,1,3,0,1,8,8,7,7,0,49,49,81,0.0,0,0,0,0,8903.0,?,150.0,43.0,600.0,0.0,30981.0,0.0,24135.0,3098.0,2849.0,212.0,0.29890975,0.01035741,?,3.488372093,?,?,7.790510006,13.43867925,28.85950735,0.28855234
137,137,235,POR,200,UKG,1831,4,5,1831,11,5,1831,5,3,0.0,8,3,0,1,1,0,0,0,0.0,0,1,1,1,1,2,0.0,8,3,1,3,1,3,1,0,1,8,8,7,0,7,49,75,49,0.0,0,0,0,0,?,8903.0,43.0,150.0,0.0,600.0,0.0,30981.0,3098.0,24135.0,212.0,2849.0,0.01035741,0.29890975,-0.001010895,0.286666667,0.0,0.0,0.128361301,0.074412074,0.034650626,0.28855234
139,139,710,CHN,740,JPN,1934,1,12,1934,2,2,1935,0,0,0.0,19,4,1,1,1,1,0,0,0.0,19,4,1,0,1,1,0.0,18,4,1,1,3,1,3,0,1,31,31,16,16,17,65,65,75,0.0,0,0,0,0,137458.0,277949.0,1700.0,399.0,50.0,3844.0,33136.0,47521.0,499618.0,68309.0,16762.0,14793.0,0.12002182,0.049332455,0.494543963,4.260651629,0.013007284,0.697291724,7.314087456,1.133103495,2.432918046,0.070689365
139,139,710,CHN,740,JPN,1935,1,12,1934,2,2,1935,3,2,2.0,19,4,1,1,1,1,0,0,2.0,19,4,1,0,1,1,1.0,18,4,1,1,3,1,3,0,2,34,65,16,16,17,65,65,75,0.0,0,0,0,0,146954.0,295113.0,1700.0,410.0,50.0,4704.0,36618.0,50666.0,503883.0,69254.0,17308.0,16098.0,0.1109026,0.046827927,0.497958409,4.146341463,0.010629252,0.722733194,7.275868542,1.075164617,2.368300437,0.064074673
139,139,740,JPN,710,CHN,1934,1,12,1934,2,2,1935,0,0,0.0,19,4,1,1,1,0,1,1,0.0,18,4,1,1,0,0,0.0,19,4,1,3,1,3,1,0,1,31,31,16,17,16,65,75,65,0.0,0,0,0,0,277949.0,137458.0,399.0,1700.0,3844.0,50.0,47521.0,33136.0,68309.0,499618.0,14793.0,16762.0,0.049332455,0.12002182,2.022064922,0.234705882,76.88,1.43411999,0.136722456,0.882531917,0.411029053,0.070689365
139,139,740,JPN,710,CHN,1935,1,12,1934,2,2,1935,4,2,2.0,19,4,1,1,1,0,1,1,1.0,18,4,1,1,0,0,2.0,19,4,1,3,1,3,1,0,2,34,65,16,17,16,65,75,65,0.0,0,0,0,0,295113.0,146954.0,410.0,1700.0,4704.0,50.0,50666.0,36618.0,69254.0,503883.0,16098.0,17308.0,0.046827927,0.1109026,2.008199845,0.241176471,94.08,1.383636463,0.137440636,0.930090132,0.422243726,0.064074673
141,141,200,UKG,640,TUR,1880,7,6,1880,25,2,1881,0,0,0.0,8,3,0,7,1,1,1,2,0.0,8,3,1,0,0,0,0.0,0,1,1,1,3,1,3,0,1,208,208,7,7,0,49,49,75,0.0,0,0,0,0,21448.0,4745.0,248.0,151.0,7873.0,10.0,131039.0,98.0,34623.0,25329.0,9229.0,683.0,0.21847081,0.018524058,4.520126449,1.642384106,787.3,1337.132653,1.366931186,13.5124451,11.79389581,0.199946752
141,141,200,UKG,640,TUR,1881,7,6,1880,25,2,1881,4,1,0.0,8,3,0,7,1,1,1,2,0.0,8,3,1,0,0,0,0.0,0,1,1,1,3,1,3,0,2,57,265,7,7,0,49,49,75,0.0,0,0,0,0,22350.0,5613.0,247.0,251.0,8275.0,10.0,138269.0,105.0,34934.0,25459.0,9474.0,690.0,0.21647711,0.022399381,3.9818279,0.984063745,827.5,1316.847619,1.372167014,13.73043478,9.664423762,0.194077729
141,141,640,TUR,200,UKG,1880,7,6,1880,25,2,1881,0,0,0.0,8,3,0,7,1,0,0,0,0.0,0,1,1,1,1,2,0.0,8,3,1,3,1,3,1,0,1,208,208,7,0,7,49,75,49,0.0,0,0,0,0,4745.0,21448.0,151.0,248.0,10.0,7873.0,98.0,131039.0,25329.0,34623.0,683.0,9229.0,0.018524058,0.21847081,0.221232749,0.608870968,0.001270164,0.000747869,0.731565722,0.074005851,0.084789625,0.199946752
141,141,640,TUR,200,UKG,1881,7,6,1880,25,2,1881,3,1,0.0,8,3,0,7,1,0,0,0,0.0,0,1,1,1,1,2,0.0,8,3,1,3,1,3,1,0,2,57,265,7,0,7,49,75,49,0.0,0,0,0,0,5613.0,22350.0,251.0,247.0,10.0,8275.0,105.0,138269.0,25459.0,34934.0,690.0,9474.0,0.022399381,0.21647711,0.25114094,1.016194332,0.001208459,0.000759389,0.72877426,0.072830906,0.103472284,0.194077729
141,141,220,FRN,640,TUR,1880,1,7,1880,25,11,1880,4,1,0.0,8,3,0,7,1,1,1,2,0.0,8,3,0,0,0,0,0.0,0,1,1,2,3,1,3,0,1,148,148,7,7,0,49,49,0,0.0,0,0,0,0,32816.0,4745.0,544.0,151.0,1725.0,10.0,28738.0,98.0,37450.0,25329.0,3761.0,683.0,0.10831094,0.018524058,6.915911486,3.602649007,172.5,293.244898,1.478542382,5.50658858,5.847041723,0.089786882
141,141,640,TUR,220,FRN,1880,1,7,1880,25,11,1880,3,1,0.0,8,3,0,7,1,0,0,0,0.0,0,1,1,1,1,2,0.0,8,3,0,3,2,3,1,0,1,148,148,7,0,7,49,49,49,0.0,0,0,0,0,4745.0,32816.0,151.0,544.0,10.0,1725.0,98.0,28738.0,25329.0,37450.0,683.0,3761.0,0.018524058,0.10831094,0.1445941,0.277573529,0.005797101,0.003410119,0.676341789,0.181600638,0.171026657,0.089786882
141,141,255,GMY,640,TUR,1880,14,9,1880,25,11,1880,4,1,0.0,8,3,0,7,1,1,1,2,0.0,8,3,0,0,0,0,0.0,0,1,1,2,3,1,3,0,1,73,73,7,7,0,49,49,49,0.0,0,0,0,0,19397.0,4745.0,430.0,151.0,2468.0,10.0,47298.0,98.0,45093.0,25329.0,3142.0,683.0,0.10560779,0.018524058,4.087881981,2.847682119,246.8,482.6326531,1.780291366,4.600292826,5.701115274,0.087083732
141,141,640,TUR,255,GMY,1880,14,9,1880,25,11,1880,3,1,0.0,8,3,0,7,1,0,0,0,0.0,0,1,1,1,1,2,0.0,8,3,0,3,2,3,1,0,1,73,73,7,0,7,49,0,49,0.0,0,0,0,0,4745.0,19397.0,151.0,430.0,10.0,2468.0,98.0,47298.0,25329.0,45093.0,683.0,3142.0,0.018524058,0.10560779,0.244625458,0.351162791,0.004051864,0.002071969,0.561705808,0.217377467,0.175404277,0.087083732
141,141,300,AUH,640,TUR,1880,14,9,1880,25,11,1880,4,1,0.0,8,3,0,7,1,1,1,2,0.0,8,3,0,0,0,0,0.0,0,1,1,2,3,1,3,0,1,73,73,7,7,0,49,49,0,0.0,0,0,0,0,10314.0,4745.0,273.0,151.0,464.0,10.0,8767.0,98.0,38960.0,25329.0,1560.0,683.0,0.043918639,0.018524058,2.173656481,1.80794702,46.4,89.45918367,1.538157843,2.284040996,2.370897295,0.025394581
141,141,640,TUR,300,AUH,1880,14,9,1880,25,11,1880,3,1,0.0,8,3,0,7,1,0,0,0,0.0,0,1,1,1,1,2,0.0,8,3,0,3,2,3,1,0,1,73,73,7,0,7,49,0,49,0.0,0,0,0,0,4745.0,10314.0,151.0,273.0,10.0,464.0,98.0,8767.0,25329.0,38960.0,683.0,1560.0,0.018524058,0.043918639,0.460054295,0.553113553,0.021551724,0.011178282,0.650128337,0.437820513,0.42178124,0.025394581
141,141,325,ITA,640,TUR,1880,14,9,1880,25,11,1880,4,1,0.0,8,3,0,7,1,1,1,2,0.0,8,3,0,0,0,0,0.0,0,1,1,2,3,1,3,0,1,73,73,7,7,0,49,49,0,0.0,0,0,0,0,8872.0,4745.0,167.0,151.0,17.0,10.0,1851.0,98.0,28210.0,25329.0,2368.0,683.0,0.032166198,0.018524058,1.86975764,1.105960265,1.7,18.8877551,1.11374314,3.467057101,1.736455263,0.01364214
141,141,640,TUR,325,ITA,1880,14,9,1880,25,11,1880,3,1,0.0,8,3,0,7,1,0,0,0,0.0,0,1,1,1,1,2,0.0,8,3,0,3,2,3,1,0,1,73,73,7,0,7,49,0,49,0.0,0,0,0,0,4745.0,8872.0,151.0,167.0,10.0,17.0,98.0,1851.0,25329.0,28210.0,683.0,2368.0,0.018524058,0.032166198,0.534828674,0.904191617,0.588235294,0.052944354,0.897873095,0.288429054,0.575885841,0.01364214
141,141,350,GRC,640,TUR,1880,16,6,1880,25,2,1881,0,0,0.0,12,3,0,7,1,1,1,2,0.0,12,3,0,0,0,0,0.0,10,3,1,2,3,1,3,0,1,199,199,10,10,8,82,82,20,0.0,0,0,0,0,468.0,4745.0,10.0,151.0,0.0,10.0,77.0,98.0,1702.0,25329.0,102.0,683.0,0.001664504,0.018524058,0.098630137,0.066225166,0.0,0.785714286,0.067195705,0.149341142,0.089856342,0.016859554
141,141,350,GRC,640,TUR,1881,16,6,1880,25,2,1881,4,1,0.0,12,3,0,7,1,1,1,2,0.0,12,3,0,0,0,0,0.0,10,3,1,2,3,1,3,0,2,57,256,10,10,8,82,82,20,0.0,0,0,0,0,271.0,5613.0,84.0,251.0,0.0,10.0,81.0,105.0,1725.0,25459.0,102.0,690.0,0.00411817,0.022399381,0.048280777,0.334661355,0.0,0.771428571,0.067756,0.147826087,0.183851942,0.018281211
141,141,640,TUR,350,GRC,1880,16,6,1880,25,2,1881,0,0,0.0,12,3,0,7,1,0,0,0,0.0,10,3,1,1,1,2,0.0,12,3,0,3,2,3,1,0,1,199,199,10,8,10,82,20,82,0.0,0,0,0,0,4745.0,468.0,151.0,10.0,10.0,0.0,98.0,77.0,25329.0,1702.0,683.0,102.0,0.018524058,0.001664504,10.13888889,15.1,?,1.272727273,14.88190364,6.696078431,11.12887496,0.016859554
141,141,640,TUR,350,GRC,1881,16,6,1880,25,2,1881,3,1,0.0,12,3,0,7,1,0,0,0,0.0,10,3,1,1,1,2,0.0,12,3,0,3,2,3,1,0,2,57,256,10,8,10,82,20,82,0.0,0,0,0,0,5613.0,271.0,251.0,84.0,10.0,0.0,105.0,81.0,25459.0,1725.0,690.0,102.0,0.022399381,0.00411817,20.71217712,2.988095238,?,1.296296296,14.75884058,6.764705882,5.439159294,0.018281211
141,141,365,RUS,640,TUR,1880,14,9,1880,25,11,1880,4,1,0.0,8,3,0,7,1,1,1,2,0.0,8,3,0,0,0,0,0.0,0,1,1,2,3,1,3,0,1,73,73,7,7,0,49,49,75,0.0,0,0,0,0,30408.0,4745.0,909.0,151.0,449.0,10.0,5222.0,98.0,97700.0,25329.0,3101.0,683.0,0.10448807,0.018524058,6.408429926,6.01986755,44.9,53.28571429,3.857238738,4.540263543,5.640668476,0.085964012
141,141,640,TUR,365,RUS,1880,14,9,1880,25,11,1880,3,1,0.0,8,3,0,7,1,0,0,0,0.0,0,1,1,1,1,2,0.0,8,3,0,3,2,3,1,0,1,73,73,7,0,7,49,82,49,0.0,0,0,0,0,4745.0,30408.0,151.0,909.0,10.0,449.0,98.0,5222.0,25329.0,97700.0,683.0,3101.0,0.018524058,0.10448807,0.156044462,0.166116612,0.022271715,0.018766756,0.259252815,0.220251532,0.177283952,0.085964012
142,142,365,RUS,640,TUR,1821,18,7,1821,10,8,1821,5,3,0.0,17,4,0,1,1,1,1,2,0.0,7,3,1,0,0,0,0.0,17,4,1,1,3,1,3,0,1,24,24,15,7,15,81,49,81,0.0,0,0,0,0,9654.0,?,949.0,181.0,159.0,0.0,14.0,1.0,49300.0,26772.0,384.0,836.0,0.17388773,0.063788913,?,5.243093923,?,14.0,1.841476169,0.459330144,2.725986724,0.110098817
142,142,640,TUR,365,RUS,1821,18,7,1821,10,8,1821,5,3,0.0,17,4,0,1,1,0,0,0,0.0,17,4,1,1,1,2,0.0,7,3,1,3,1,3,1,0,1,24,24,15,15,7,81,81,49,0.0,0,0,0,0,?,9654.0,181.0,949.0,0.0,159.0,1.0,14.0,26772.0,49300.0,836.0,384.0,0.063788913,0.17388773,-0.000932256,0.190727081,0.0,0.071428571,0.543042596,2.177083333,0.366839644,0.110098817
144,144,2,USA,200,UKG,1854,9,7,1854,30,10,1854,5,3,0.0,19,4,0,1,1,1,1,2,0.0,19,4,1,0,0,0,0.0,8,3,1,1,3,1,3,0,1,114,114,16,16,7,65,65,49,0.0,0,0,0,0,5765.0,76329.0,21.0,234.0,668.0,3119.0,13632.0,70914.0,26561.0,27658.0,1623.0,4943.0,0.074200429,0.33608904,0.075528305,0.08974359,0.214171209,0.192232845,0.960336973,0.328343111,0.220776104,0.261888611
144,144,200,UKG,2,USA,1854,9,7,1854,30,10,1854,5,3,0.0,19,4,0,1,1,0,0,0,0.0,8,3,1,1,1,2,0.0,19,4,1,3,1,3,1,0,1,114,114,16,7,16,65,49,65,0.0,0,0,0,0,76329.0,5765.0,234.0,21.0,3119.0,668.0,70914.0,13632.0,27658.0,26561.0,4943.0,1623.0,0.33608904,0.074200429,13.24006938,11.14285714,4.669161677,5.202024648,1.041301156,3.045594578,4.529475699,0.261888611
145,145,2,USA,710,CHN,1927,5,1,1927,28,3,1927,5,3,0.0,19,4,1,7,1,1,1,2,?,19,4,0,0,0,0,?,18,4,1,2,3,1,3,0,1,83,83,16,16,17,65,65,75,0.0,0,0,0,0,596501.0,64307.0,249.0,1700.0,45656.0,30.0,842978.0,24306.0,119035.0,470852.0,33389.0,?,0.23862661,0.13211294,9.275833113,0.146470588,1521.866667,34.68188925,0.252807676,?,1.806231926,0.10651367
145,145,710,CHN,2,USA,1927,5,1,1927,28,3,1927,5,3,0.0,19,4,1,7,1,0,0,0,?,18,4,1,1,1,2,?,19,4,0,3,2,3,1,0,1,83,83,16,17,16,65,75,65,0.0,0,0,0,0,64307.0,596501.0,1700.0,249.0,30.0,45656.0,24306.0,842978.0,470852.0,119035.0,?,33389.0,0.13211294,0.23862661,0.107807028,6.827309237,0.000657088,0.028833493,3.955576091,-0.00026955,0.553638758,0.10651367
